Access,Start Time (UTCG),Stop Time (UTCG),Duration (sec),,
1642,6 Apr 2020 08:29:30.049,6 Apr 2020 08:37:47.213,497.164,,
1643,6 Apr 2020 10:04:06.365,6 Apr 2020 10:14:47.977,641.611,,
1644,6 Apr 2020 11:40:54.344,6 Apr 2020 11:51:12.228,617.884,,
1645,6 Apr 2020 13:18:08.998,6 Apr 2020 13:28:08.003,599.005,,
1646,6 Apr 2020 14:54:47.566,6 Apr 2020 15:05:22.944,635.378,,
1647,6 Apr 2020 16:31:14.364,6 Apr 2020 16:41:30.087,615.723,,
1648,6 Apr 2020 18:09:44.252,6 Apr 2020 18:13:55.523,251.271,,
1649,7 Apr 2020 07:37:14.259,7 Apr 2020 07:42:57.506,343.247,,
1650,7 Apr 2020 09:10:25.957,7 Apr 2020 09:20:51.657,625.7,,
1651,7 Apr 2020 10:46:45.120,7 Apr 2020 10:57:16.530,631.41,,
1652,7 Apr 2020 12:24:01.418,7 Apr 2020 12:33:59.231,597.812,,
1653,7 Apr 2020 14:00:52.723,7 Apr 2020 14:11:15.331,622.608,,
1654,7 Apr 2020 15:37:16.424,7 Apr 2020 15:47:54.649,638.226,,
1655,7 Apr 2020 17:14:30.525,7 Apr 2020 17:22:07.076,456.551,,
1656,8 Apr 2020 08:17:01.751,8 Apr 2020 08:26:49.029,587.279,,
1657,8 Apr 2020 09:52:41.599,8 Apr 2020 10:03:22.949,641.35,,
1658,8 Apr 2020 11:29:50.577,8 Apr 2020 11:39:54.614,604.037,,
1659,8 Apr 2020 13:06:54.649,8 Apr 2020 13:17:04.160,609.511,,
1660,8 Apr 2020 14:43:22.209,8 Apr 2020 14:54:05.626,643.417,,
1661,8 Apr 2020 16:20:05.137,8 Apr 2020 16:29:20.572,555.435,,
1662,9 Apr 2020 07:23:59.691,9 Apr 2020 07:32:34.104,514.413,,
1663,9 Apr 2020 08:58:46.894,9 Apr 2020 09:09:29.525,642.631,,
1664,9 Apr 2020 10:35:38.733,9 Apr 2020 10:45:54.504,615.771,,
1665,9 Apr 2020 12:12:52.258,9 Apr 2020 12:22:52.558,600.3,,
1666,9 Apr 2020 13:49:28.934,9 Apr 2020 14:00:06.258,637.324,,
1667,9 Apr 2020 15:25:57.318,9 Apr 2020 15:36:06.625,609.307,,
1668,9 Apr 2020 17:04:57.580,9 Apr 2020 17:07:56.450,178.869,,
1669,10 Apr 2020 06:31:34.104,10 Apr 2020 06:37:52.413,378.309,,
1670,10 Apr 2020 08:05:04.097,10 Apr 2020 08:15:33.812,629.714,,
1671,10 Apr 2020 09:41:28.852,10 Apr 2020 09:51:58.218,629.366,,
1672,10 Apr 2020 11:18:45.373,10 Apr 2020 11:28:43.186,597.813,,
1673,10 Apr 2020 12:55:34.422,10 Apr 2020 13:05:59.610,625.188,,
1674,10 Apr 2020 14:31:58.276,10 Apr 2020 14:42:33.936,635.66,,
1675,10 Apr 2020 16:09:21.006,10 Apr 2020 16:16:32.418,431.413,,
1676,11 Apr 2020 07:11:36.758,11 Apr 2020 07:21:32.498,595.739,,
1677,11 Apr 2020 08:47:24.132,11 Apr 2020 08:58:04.329,640.196,,
1678,11 Apr 2020 10:24:34.952,11 Apr 2020 10:34:37.769,602.817,,
1679,11 Apr 2020 12:01:36.932,11 Apr 2020 12:11:48.847,611.915,,
1680,11 Apr 2020 13:38:03.542,11 Apr 2020 13:48:47.036,643.493,,
1681,11 Apr 2020 15:14:50.655,11 Apr 2020 15:23:52.466,541.811,,
1682,12 Apr 2020 06:18:30.239,12 Apr 2020 06:27:20.215,529.976,,
1683,12 Apr 2020 07:53:27.686,12 Apr 2020 08:04:10.951,643.264,,
1684,12 Apr 2020 09:30:23.086,12 Apr 2020 09:40:36.854,613.768,,
1685,12 Apr 2020 11:07:35.282,12 Apr 2020 11:17:37.119,601.837,,
1686,12 Apr 2020 12:44:10.184,12 Apr 2020 12:54:49.261,639.078,,
1687,12 Apr 2020 14:20:40.495,12 Apr 2020 14:30:42.478,601.983,,
1688,13 Apr 2020 05:25:56.360,13 Apr 2020 05:32:45.000,408.64,,
1689,13 Apr 2020 06:59:42.594,13 Apr 2020 07:10:15.737,633.143,,
1690,13 Apr 2020 08:36:12.650,13 Apr 2020 08:46:39.922,627.272,,
1691,13 Apr 2020 10:13:29.116,13 Apr 2020 10:23:27.203,598.087,,
1692,13 Apr 2020 11:50:15.942,13 Apr 2020 12:00:43.682,627.741,,
1693,13 Apr 2020 13:26:40.202,13 Apr 2020 13:37:12.678,632.476,,
1694,13 Apr 2020 15:04:13.033,13 Apr 2020 15:10:55.751,402.718,,
1695,14 Apr 2020 04:35:15.384,14 Apr 2020 04:36:26.439,71.055,,
1696,14 Apr 2020 06:06:12.262,14 Apr 2020 06:16:15.586,603.324,,
1697,14 Apr 2020 07:42:06.811,14 Apr 2020 07:52:45.654,638.843,,
1698,14 Apr 2020 09:19:19.174,14 Apr 2020 09:29:20.993,601.818,,
1699,14 Apr 2020 10:56:19.010,14 Apr 2020 11:06:33.427,614.417,,
1700,14 Apr 2020 12:32:44.857,14 Apr 2020 12:43:28.014,643.158,,
1701,14 Apr 2020 14:09:36.739,14 Apr 2020 14:18:23.322,526.583,,
1702,15 Apr 2020 05:13:01.571,15 Apr 2020 05:22:05.646,544.074,,
1703,15 Apr 2020 06:48:08.720,15 Apr 2020 06:58:52.253,643.533,,
1704,15 Apr 2020 08:25:07.381,15 Apr 2020 08:35:19.261,611.881,,
1705,15 Apr 2020 10:02:18.081,15 Apr 2020 10:12:21.662,603.58,,
1706,15 Apr 2020 11:38:51.335,15 Apr 2020 11:49:31.933,640.597,,
1707,15 Apr 2020 13:15:23.922,15 Apr 2020 13:25:17.599,593.677,,
1708,16 Apr 2020 04:20:20.484,16 Apr 2020 04:27:35.824,435.34,,
1709,16 Apr 2020 05:54:21.426,16 Apr 2020 06:04:57.448,636.022,,
1710,16 Apr 2020 07:30:56.484,16 Apr 2020 07:41:21.639,625.155,,
1711,16 Apr 2020 09:08:12.651,16 Apr 2020 09:18:11.258,598.607,,
1712,16 Apr 2020 10:44:57.304,16 Apr 2020 10:55:27.515,630.212,,
1713,16 Apr 2020 12:21:22.213,16 Apr 2020 12:31:50.847,628.634,,
1714,16 Apr 2020 13:59:07.031,16 Apr 2020 14:05:16.641,369.61,,
1715,17 Apr 2020 03:28:51.937,17 Apr 2020 03:32:03.013,191.076,,
1716,17 Apr 2020 05:00:48.228,17 Apr 2020 05:10:58.331,610.102,,
1717,17 Apr 2020 06:36:49.631,17 Apr 2020 06:47:26.939,637.307,,
1718,17 Apr 2020 08:14:03.250,17 Apr 2020 08:24:04.283,601.033,,
1719,17 Apr 2020 09:51:00.877,17 Apr 2020 10:01:17.864,616.987,,
1720,17 Apr 2020 11:27:26.151,17 Apr 2020 11:38:08.529,642.378,,
1721,17 Apr 2020 13:04:23.465,17 Apr 2020 13:12:53.045,509.58,,
1722,18 Apr 2020 04:07:33.617,18 Apr 2020 04:16:50.467,556.85,,
1723,18 Apr 2020 05:42:49.974,18 Apr 2020 05:53:33.443,643.469,,
1724,18 Apr 2020 07:19:51.607,18 Apr 2020 07:30:01.713,610.106,,
1725,18 Apr 2020 08:57:00.661,18 Apr 2020 09:07:06.155,605.494,,
1726,18 Apr 2020 10:33:32.400,18 Apr 2020 10:44:14.244,641.845,,
1727,18 Apr 2020 12:10:07.627,18 Apr 2020 12:19:51.953,584.326,,
1728,19 Apr 2020 03:14:46.122,19 Apr 2020 03:22:25.235,459.113,,
1729,19 Apr 2020 04:49:00.571,19 Apr 2020 04:59:38.970,638.399,,
1730,19 Apr 2020 06:25:40.345,19 Apr 2020 06:36:03.367,623.022,,
1731,19 Apr 2020 08:02:55.984,19 Apr 2020 08:12:55.328,599.344,,
1732,19 Apr 2020 09:39:38.522,19 Apr 2020 09:50:11.086,632.564,,
1733,19 Apr 2020 11:16:04.335,19 Apr 2020 11:26:28.422,624.088,,
1734,19 Apr 2020 12:54:03.675,19 Apr 2020 12:59:34.390,330.714,,
1735,20 Apr 2020 02:22:55.186,20 Apr 2020 02:27:13.020,257.833,,
1736,20 Apr 2020 03:55:24.628,20 Apr 2020 04:05:40.764,616.136,,
1737,20 Apr 2020 05:31:32.572,20 Apr 2020 05:42:08.188,635.616,,
1738,20 Apr 2020 07:08:47.182,20 Apr 2020 07:18:47.621,600.439,,
1739,20 Apr 2020 08:45:42.564,20 Apr 2020 08:56:02.142,619.578,,
1740,20 Apr 2020 10:22:07.455,20 Apr 2020 10:32:48.563,641.108,,
1741,20 Apr 2020 11:59:10.932,20 Apr 2020 12:07:21.532,490.6,,
1742,21 Apr 2020 03:02:06.315,21 Apr 2020 03:11:34.770,568.454,,
1743,21 Apr 2020 04:37:31.444,21 Apr 2020 04:48:14.531,643.087,,
1744,21 Apr 2020 06:14:35.766,21 Apr 2020 06:24:44.204,608.438,,
1745,21 Apr 2020 07:51:43.043,21 Apr 2020 08:01:50.579,607.536,,
1746,21 Apr 2020 09:28:13.398,21 Apr 2020 09:38:56.171,642.773,,
1747,21 Apr 2020 11:04:51.652,21 Apr 2020 11:14:25.496,573.844,,
1748,22 Apr 2020 02:09:13.038,22 Apr 2020 02:17:13.505,480.467,,
1749,22 Apr 2020 03:43:40.022,22 Apr 2020 03:54:20.322,640.299,,
1750,22 Apr 2020 05:20:24.239,22 Apr 2020 05:30:45.110,620.871,,
1751,22 Apr 2020 06:57:39.128,22 Apr 2020 07:07:39.399,600.27,,
1752,22 Apr 2020 08:34:19.618,22 Apr 2020 08:44:54.375,634.757,,
1753,22 Apr 2020 10:10:46.587,22 Apr 2020 10:21:05.388,618.801,,
1754,22 Apr 2020 11:49:04.151,22 Apr 2020 11:53:47.804,283.653,,
1755,23 Apr 2020 01:17:06.672,23 Apr 2020 01:22:14.916,308.244,,
1756,23 Apr 2020 02:50:01.447,23 Apr 2020 03:00:22.927,621.48,,
1757,23 Apr 2020 04:26:15.638,23 Apr 2020 04:36:49.406,633.768,,
1758,23 Apr 2020 06:03:30.970,23 Apr 2020 06:13:30.997,600.027,,
1759,23 Apr 2020 07:40:24.089,23 Apr 2020 07:50:46.237,622.147,,
1760,23 Apr 2020 09:16:48.780,23 Apr 2020 09:27:28.114,639.334,,
1761,23 Apr 2020 10:53:59.279,23 Apr 2020 11:01:48.656,469.377,,
1762,24 Apr 2020 01:56:39.627,24 Apr 2020 02:06:18.617,578.99,,
1763,24 Apr 2020 03:32:13.130,24 Apr 2020 03:42:55.542,642.412,,
1764,24 Apr 2020 05:09:19.866,24 Apr 2020 05:19:26.748,606.882,,
1765,24 Apr 2020 06:46:25.241,24 Apr 2020 06:56:34.914,609.674,,
1766,24 Apr 2020 08:22:54.350,24 Apr 2020 08:33:37.716,643.365,,
1767,24 Apr 2020 09:59:36.030,24 Apr 2020 10:08:58.209,562.179,,
1768,25 Apr 2020 01:03:41.076,25 Apr 2020 01:12:00.817,499.741,,
1769,25 Apr 2020 02:38:19.777,25 Apr 2020 02:49:01.530,641.754,,
1770,25 Apr 2020 04:15:08.163,25 Apr 2020 04:25:26.878,618.714,,
1771,25 Apr 2020 05:52:22.101,25 Apr 2020 06:02:23.461,601.36,,
1772,25 Apr 2020 07:29:00.616,25 Apr 2020 07:39:37.376,636.76,,
1773,25 Apr 2020 09:05:29.002,25 Apr 2020 09:15:41.733,612.731,,
1774,25 Apr 2020 10:44:11.018,25 Apr 2020 10:47:54.350,223.331,,
1775,26 Apr 2020 00:11:22.824,26 Apr 2020 00:17:12.341,349.517,,
1776,26 Apr 2020 01:44:38.679,26 Apr 2020 01:55:04.859,626.18,,
1777,26 Apr 2020 03:20:58.836,26 Apr 2020 03:31:30.610,631.773,,
1778,26 Apr 2020 04:58:14.625,26 Apr 2020 05:08:14.411,599.786,,
1779,26 Apr 2020 06:35:05.478,26 Apr 2020 06:45:30.139,624.66,,
1780,26 Apr 2020 08:11:30.154,26 Apr 2020 08:22:07.178,637.024,,
1781,26 Apr 2020 09:48:48.664,26 Apr 2020 09:56:14.278,445.613,,
1782,27 Apr 2020 00:51:13.530,27 Apr 2020 01:01:02.063,588.533,,
1783,27 Apr 2020 02:26:55.032,27 Apr 2020 02:37:36.492,641.46,,
1784,27 Apr 2020 04:04:03.911,27 Apr 2020 04:14:09.340,605.429,,
1785,27 Apr 2020 05:41:07.279,27 Apr 2020 05:51:19.156,611.877,,
1786,27 Apr 2020 07:17:35.282,27 Apr 2020 07:28:18.879,643.597,,
1787,27 Apr 2020 08:54:20.829,27 Apr 2020 09:03:30.058,549.229,,
1788,27 Apr 2020 23:58:10.128,28 Apr 2020 00:06:47.324,517.197,,
1789,28 Apr 2020 01:32:59.839,28 Apr 2020 01:43:42.619,642.78,,
1790,28 Apr 2020 03:09:52.132,28 Apr 2020 03:20:08.680,616.548,,
1791,28 Apr 2020 04:47:04.917,28 Apr 2020 04:57:07.507,602.59,,
1792,28 Apr 2020 06:23:41.542,28 Apr 2020 06:34:20.083,638.541,,
1793,28 Apr 2020 08:00:11.601,28 Apr 2020 08:10:17.460,605.858,,
1794,28 Apr 2020 09:39:32.805,28 Apr 2020 09:41:45.521,132.716,,
1795,28 Apr 2020 23:05:42.152,28 Apr 2020 23:12:06.810,384.658,,
1796,29 Apr 2020 00:39:16.328,29 Apr 2020 00:49:46.585,630.256,,
1797,29 Apr 2020 02:15:42.162,29 Apr 2020 02:26:11.819,629.657,,
1798,29 Apr 2020 03:52:58.175,29 Apr 2020 04:02:57.868,599.693,,
1799,29 Apr 2020 05:29:46.758,29 Apr 2020 05:40:13.854,627.096,,
1800,29 Apr 2020 07:06:11.612,29 Apr 2020 07:16:45.761,634.149,,
1801,29 Apr 2020 08:43:39.332,29 Apr 2020 08:50:38.180,418.848,,
1802,29 Apr 2020 23:45:48.013,29 Apr 2020 23:55:45.163,597.15,,
1803,30 Apr 2020 01:21:37.163,30 Apr 2020 01:32:17.407,640.244,,
1804,30 Apr 2020 02:58:47.918,30 Apr 2020 03:08:52.000,604.082,,
1805,30 Apr 2020 04:35:49.183,30 Apr 2020 04:46:03.297,614.114,,
1806,30 Apr 2020 06:12:16.217,30 Apr 2020 06:22:59.652,643.436,,
1807,30 Apr 2020 07:49:06.108,30 Apr 2020 07:58:01.011,534.903,,
1808,30 Apr 2020 22:52:40.111,30 Apr 2020 23:01:33.145,533.034,,
1809,1 May 2020 00:27:40.220,1 May 2020 00:38:23.612,643.392,,
1810,1 May 2020 02:04:36.142,1 May 2020 02:14:50.539,614.397,,
1811,1 May 2020 03:41:47.612,1 May 2020 03:51:51.546,603.934,,
1812,1 May 2020 05:18:22.424,1 May 2020 05:29:02.509,640.085,,
1813,1 May 2020 06:54:54.432,1 May 2020 07:04:52.563,598.131,,
1814,1 May 2020 22:00:03.900,1 May 2020 22:06:59.141,415.24,,
1815,1 May 2020 23:33:54.397,1 May 2020 23:44:28.141,633.743,,
1816,2 May 2020 01:10:25.638,2 May 2020 01:20:53.053,627.414,,
1817,2 May 2020 02:47:41.624,2 May 2020 02:57:41.373,599.749,,
1818,2 May 2020 04:24:27.955,2 May 2020 04:34:57.375,629.42,,
1819,2 May 2020 06:00:53.170,2 May 2020 06:11:23.863,630.693,,
1820,2 May 2020 07:38:31.605,2 May 2020 07:45:00.076,388.471,,
1821,2 May 2020 21:09:03.379,2 May 2020 21:10:59.007,115.628,,
1822,2 May 2020 22:40:23.065,2 May 2020 22:50:27.967,604.901,,
1823,3 May 2020 00:16:19.530,3 May 2020 00:26:58.304,638.774,,
1824,3 May 2020 01:53:31.890,3 May 2020 02:03:34.733,602.843,,
1825,3 May 2020 03:30:30.985,3 May 2020 03:40:47.355,616.37,,
1826,3 May 2020 05:06:57.193,3 May 2020 05:17:40.058,642.865,,
1827,3 May 2020 06:43:51.948,3 May 2020 06:52:31.024,519.076,,
1828,3 May 2020 21:47:10.978,3 May 2020 21:56:18.390,547.413,,
1829,3 May 2020 23:22:20.933,3 May 2020 23:33:04.537,643.604,,
1830,4 May 2020 00:59:20.208,4 May 2020 01:09:32.470,612.262,,
1831,4 May 2020 02:36:30.195,4 May 2020 02:46:35.586,605.392,,
1832,4 May 2020 04:13:03.295,4 May 2020 04:23:44.655,641.36,,
1833,4 May 2020 05:49:37.539,4 May 2020 05:59:27.048,589.509,,
1834,4 May 2020 20:54:27.612,4 May 2020 21:01:49.836,442.224,,
1835,4 May 2020 22:28:32.902,4 May 2020 22:39:09.560,636.658,,
1836,5 May 2020 00:05:09.267,5 May 2020 00:15:34.338,625.07,,
1837,5 May 2020 01:42:24.995,5 May 2020 01:52:24.941,599.946,,
1838,5 May 2020 03:19:09.098,5 May 2020 03:29:40.713,631.615,,
1839,5 May 2020 04:55:34.874,5 May 2020 05:06:01.501,626.627,,
1840,5 May 2020 06:33:25.965,5 May 2020 06:39:19.537,353.572,,
1841,5 May 2020 20:02:50.738,5 May 2020 20:06:24.391,213.653,,
1842,5 May 2020 21:34:58.695,5 May 2020 21:45:10.518,611.822,,
1843,5 May 2020 23:11:02.147,5 May 2020 23:21:39.215,637.068,,
1844,6 May 2020 00:48:15.844,6 May 2020 00:58:17.561,601.717,,
1845,6 May 2020 02:25:12.707,6 May 2020 02:35:31.325,618.618,,
1846,6 May 2020 04:01:38.234,6 May 2020 04:12:20.106,641.872,,
1847,6 May 2020 05:38:38.446,6 May 2020 05:47:00.059,501.613,,
1848,6 May 2020 20:41:42.689,6 May 2020 20:51:03.139,560.45,,
1849,6 May 2020 22:17:01.991,6 May 2020 22:27:45.432,643.44,,
1850,6 May 2020 23:54:04.346,7 May 2020 00:04:14.502,610.156,,
1851,7 May 2020 01:31:12.687,7 May 2020 01:41:19.629,606.942,,
1852,7 May 2020 03:07:44.175,7 May 2020 03:18:26.537,642.362,,
1853,7 May 2020 04:44:20.961,7 May 2020 04:54:00.908,579.947,,
1854,7 May 2020 19:48:53.002,7 May 2020 19:56:39.233,466.232,,
1855,7 May 2020 21:23:11.848,7 May 2020 21:33:50.886,639.038,,
1856,7 May 2020 22:59:53.056,7 May 2020 23:10:15.697,622.641,,
1857,8 May 2020 00:37:08.297,8 May 2020 00:47:08.582,600.285,,
1858,8 May 2020 02:13:50.213,8 May 2020 02:24:23.888,633.675,,
1859,8 May 2020 03:50:16.758,8 May 2020 04:00:38.684,621.925,,
1860,8 May 2020 05:28:23.207,8 May 2020 05:33:35.814,312.607,,
1861,8 May 2020 18:56:55.999,8 May 2020 19:01:32.275,276.276,,
1862,8 May 2020 20:29:34.904,8 May 2020 20:39:52.864,617.959,,
1863,8 May 2020 22:05:45.028,8 May 2020 22:16:20.168,635.14,,
1864,8 May 2020 23:42:59.790,8 May 2020 23:53:00.507,600.717,,
1865,9 May 2020 01:19:54.371,9 May 2020 01:30:15.220,620.849,,
1866,9 May 2020 02:56:19.369,9 May 2020 03:06:59.809,640.439,,
1867,9 May 2020 04:33:25.725,9 May 2020 04:41:28.034,482.31,,
1868,9 May 2020 19:36:15.226,9 May 2020 19:45:47.455,572.23,,
1869,9 May 2020 21:11:43.408,9 May 2020 21:22:26.320,642.912,,
1870,9 May 2020 22:48:48.556,9 May 2020 22:58:56.656,608.1,,
1871,10 May 2020 00:25:55.118,10 May 2020 00:36:03.690,608.572,,
1872,10 May 2020 02:02:25.097,10 May 2020 02:13:08.167,643.07,,
1873,10 May 2020 03:39:04.751,10 May 2020 03:48:34.137,569.386,,
1874,10 May 2020 18:43:19.862,10 May 2020 18:51:27.568,487.706,,
1875,10 May 2020 20:17:51.256,10 May 2020 20:28:32.132,640.876,,
1876,10 May 2020 21:54:37.019,10 May 2020 22:04:57.168,620.149,,
1877,10 May 2020 23:31:51.555,10 May 2020 23:41:52.325,600.77,,
1878,11 May 2020 01:08:31.325,11 May 2020 01:19:06.898,635.572,,
1879,11 May 2020 02:44:58.849,11 May 2020 02:55:15.417,616.567,,
1880,11 May 2020 04:23:24.767,11 May 2020 04:27:47.512,262.745,,
1881,11 May 2020 17:51:08.597,11 May 2020 17:56:33.258,324.662,,
1882,11 May 2020 19:24:11.699,11 May 2020 19:34:35.035,623.336,,
1883,11 May 2020 21:00:28.176,11 May 2020 21:11:01.190,633.015,,
1884,11 May 2020 22:37:43.727,11 May 2020 22:47:43.589,599.862,,
1885,12 May 2020 00:14:35.997,12 May 2020 00:24:59.051,623.054,,
1886,12 May 2020 01:51:00.628,12 May 2020 02:01:39.175,638.548,,
1887,12 May 2020 03:28:13.918,12 May 2020 03:35:54.856,460.938,,
1888,12 May 2020 18:30:48.562,12 May 2020 18:40:31.410,582.848,,
1889,12 May 2020 20:06:25.185,12 May 2020 20:17:07.230,642.045,,
1890,12 May 2020 21:43:32.841,12 May 2020 21:53:38.960,606.12,,
1891,12 May 2020 23:20:37.491,12 May 2020 23:30:47.781,610.29,,
1892,13 May 2020 00:57:06.080,13 May 2020 01:07:49.553,643.473,,
1893,13 May 2020 02:33:48.975,13 May 2020 02:43:06.726,557.751,,
1894,13 May 2020 17:37:48.052,13 May 2020 17:46:15.020,506.968,,
1895,13 May 2020 19:12:31.119,13 May 2020 19:23:13.340,642.221,,
1896,13 May 2020 20:49:21.154,13 May 2020 20:59:38.767,617.613,,
1897,13 May 2020 22:26:34.761,13 May 2020 22:36:36.171,601.41,,
1898,14 May 2020 00:03:12.455,14 May 2020 00:13:49.755,637.3,,
1899,14 May 2020 01:39:41.189,14 May 2020 01:49:51.707,610.518,,
1900,14 May 2020 03:18:34.016,14 May 2020 03:21:51.310,197.294,,
1901,14 May 2020 16:45:25.689,14 May 2020 16:51:30.224,364.535,,
1902,14 May 2020 18:18:49.082,14 May 2020 18:29:17.060,627.978,,
1903,14 May 2020 19:55:11.591,14 May 2020 20:05:42.310,630.719,,
1904,14 May 2020 21:32:27.669,14 May 2020 21:42:26.829,599.159,,
1905,14 May 2020 23:09:17.603,14 May 2020 23:19:42.826,625.223,,
1906,15 May 2020 00:45:42.040,15 May 2020 00:56:18.219,636.179,,
1907,15 May 2020 02:23:03.229,15 May 2020 02:30:20.386,437.156,,
1908,15 May 2020 17:25:22.683,15 May 2020 17:35:15.042,592.359,,
1909,15 May 2020 19:01:07.326,15 May 2020 19:11:48.193,640.868,,
1910,15 May 2020 20:38:17.198,15 May 2020 20:48:21.437,604.239,,
1911,15 May 2020 22:15:19.817,15 May 2020 22:25:31.907,612.09,,
1912,15 May 2020 23:51:47.148,16 May 2020 00:02:30.708,643.56,,
1913,16 May 2020 01:28:33.699,16 May 2020 01:37:38.644,544.946,,
1914,16 May 2020 16:32:17.470,16 May 2020 16:41:01.734,524.264,,
1915,16 May 2020 18:07:11.450,16 May 2020 18:17:54.534,643.084,,
1916,16 May 2020 19:44:05.446,16 May 2020 19:54:20.521,615.075,,
1917,16 May 2020 21:21:17.922,16 May 2020 21:31:20.133,602.211,,
1918,16 May 2020 22:57:53.613,16 May 2020 23:08:32.464,638.851,,
1919,17 May 2020 00:34:23.815,17 May 2020 00:44:27.550,603.735,,
1920,17 May 2020 02:14:06.249,17 May 2020 02:15:31.968,85.719,,
1921,17 May 2020 15:39:46.007,17 May 2020 15:46:24.446,398.44,,
1922,17 May 2020 17:13:27.041,17 May 2020 17:23:58.983,631.942,,
1923,17 May 2020 18:49:55.273,17 May 2020 19:00:23.554,628.28,,
1924,17 May 2020 20:27:11.599,17 May 2020 20:37:10.244,598.644,,
1925,17 May 2020 22:03:59.198,17 May 2020 22:14:26.550,627.352,,
1926,17 May 2020 23:40:23.630,17 May 2020 23:50:56.933,633.303,,
1927,18 May 2020 01:17:53.897,18 May 2020 01:24:44.398,410.501,,
1928,18 May 2020 16:19:57.554,18 May 2020 16:29:58.394,600.84,,
1929,18 May 2020 17:55:49.825,18 May 2020 18:06:29.221,639.396,,
1930,18 May 2020 19:33:01.611,18 May 2020 19:43:04.104,602.493,,
1931,18 May 2020 21:10:02.107,18 May 2020 21:20:16.085,613.978,,
1932,18 May 2020 22:46:28.327,18 May 2020 22:57:11.627,643.299,,
1933,19 May 2020 00:23:18.994,19 May 2020 00:32:09.857,530.863,,
1934,19 May 2020 15:26:48.008,19 May 2020 15:35:47.805,539.797,,
1935,19 May 2020 17:01:52.239,19 May 2020 17:12:35.732,643.492,,
1936,19 May 2020 18:38:49.891,19 May 2020 18:49:02.464,612.573,,
1937,19 May 2020 20:16:01.040,19 May 2020 20:26:04.230,603.19,,
1938,19 May 2020 21:52:34.822,19 May 2020 22:03:15.031,640.209,,
1939,19 May 2020 23:29:06.772,19 May 2020 23:39:02.935,596.163,,
1940,20 May 2020 14:34:08.841,20 May 2020 14:41:16.654,427.814,,
1941,20 May 2020 16:08:05.573,20 May 2020 16:18:40.809,635.236,,
1942,20 May 2020 17:44:39.201,20 May 2020 17:55:04.943,625.743,,
1943,20 May 2020 19:21:55.510,20 May 2020 19:31:53.848,598.338,,
1944,20 May 2020 20:58:40.791,20 May 2020 21:09:10.220,629.429,,
1945,20 May 2020 22:35:05.423,20 May 2020 22:45:35.315,629.893,,
1946,21 May 2020 00:12:46.286,21 May 2020 00:19:06.578,380.292,,
1947,21 May 2020 13:42:48.932,21 May 2020 13:45:35.932,167,,
1948,21 May 2020 15:14:33.163,21 May 2020 15:24:41.512,608.349,,
1949,21 May 2020 16:50:32.675,21 May 2020 17:01:10.348,637.673,,
1950,21 May 2020 18:27:46.067,21 May 2020 18:37:46.989,600.922,,
1951,21 May 2020 20:04:44.355,21 May 2020 20:15:00.302,615.948,,
1952,21 May 2020 21:41:09.625,21 May 2020 21:51:52.307,642.682,,
1953,21 May 2020 23:18:04.951,21 May 2020 23:26:40.289,515.338,,
1954,22 May 2020 14:21:19.599,22 May 2020 14:30:33.316,553.717,,
1955,22 May 2020 15:56:33.472,22 May 2020 16:07:16.955,643.482,,
1956,22 May 2020 17:33:34.468,22 May 2020 17:43:44.606,610.139,,
1957,22 May 2020 19:10:44.103,22 May 2020 19:20:48.461,604.358,,
1958,22 May 2020 20:47:16.087,22 May 2020 20:57:57.450,641.363,,
1959,22 May 2020 22:23:50.097,22 May 2020 22:33:37.834,587.736,,
1960,23 May 2020 13:28:33.728,23 May 2020 13:36:07.296,453.568,,
1961,23 May 2020 15:02:44.658,23 May 2020 15:13:22.571,637.913,,
1962,23 May 2020 16:39:23.351,23 May 2020 16:49:46.498,623.147,,
1963,23 May 2020 18:16:39.383,23 May 2020 18:26:37.648,598.266,,
1964,23 May 2020 19:53:22.384,23 May 2020 20:03:53.834,631.451,,
1965,23 May 2020 21:29:47.446,23 May 2020 21:40:13.350,625.904,,
1966,23 May 2020 23:07:40.913,23 May 2020 23:13:26.428,345.514,,
1967,24 May 2020 12:36:47.452,24 May 2020 12:40:51.392,243.94,,
1968,24 May 2020 14:09:09.476,24 May 2020 14:19:24.410,614.933,,
1969,24 May 2020 15:45:15.849,24 May 2020 15:55:51.589,635.74,,
1970,24 May 2020 17:22:30.546,24 May 2020 17:32:30.098,599.553,,
1971,24 May 2020 18:59:26.553,24 May 2020 19:09:44.564,618.011,,
1972,24 May 2020 20:35:51.060,24 May 2020 20:46:32.732,641.672,,
1973,24 May 2020 22:12:51.666,24 May 2020 22:21:09.854,498.188,,
1974,25 May 2020 13:15:52.161,25 May 2020 13:25:18.342,566.181,,
1975,25 May 2020 14:51:15.130,25 May 2020 15:01:58.214,643.084,,
1976,25 May 2020 16:28:19.138,25 May 2020 16:38:26.960,607.822,,
1977,25 May 2020 18:05:27.103,25 May 2020 18:15:32.823,605.72,,
1978,25 May 2020 19:41:57.417,25 May 2020 19:52:39.704,642.287,,
1979,25 May 2020 21:18:33.838,25 May 2020 21:28:12.202,578.363,,
1980,26 May 2020 12:23:00.361,26 May 2020 12:30:56.662,476.301,,
1981,26 May 2020 13:57:24.270,26 May 2020 14:08:04.284,640.014,,
1982,26 May 2020 15:34:07.704,26 May 2020 15:44:28.231,620.527,,
